Age,Family_Income,Study_Hours_per_Day,Attendance_Rate,Assignment_Delay_Days,Travel_Time_Minutes,Stress_Index,GPA,Semester_GPA,CGPA,Semester,Parental_Education,GPA_Trend,Time_Pressure,Income_Study_Ratio,Gender_Male,Internet_Access_Yes,Part_Time_Job_Yes,Scholarship_Yes
22.8,-0.6487709389971793,4.1,82.9,3,25.6,6.4,1.35,1.24,1.19,3,1,0.050000000000000044,205.6,4901.9607843137255,True,True,False,False
19.4,-0.5986047652757247,5.08,74.6,0,21.5,2.7,4.0,3.81,3.86,2,2,-0.04999999999999982,21.5,4276.151315789473,True,True,False,False
21.1,0.26426346601131634,4.14,87.8,0,15.9,5.8,1.62,1.44,1.42,3,2,0.020000000000000018,15.9,8401.167315175098,True,True,True,True
21.9,0.02653907522316222,3.4,85.8,3,44.4,6.1,0.64,0.86,0.89,4,2,-0.030000000000000027,224.4,8738.181818181818,True,True,True,True
22.2,-0.6487709389971793,7.74,77.0,2,35.3,4.3,4.0,4.0,3.99,3,2,0.009999999999999787,155.3,2860.411899313501,False,True,True,False
18.1,-0.6487709389971793,4.8,78.7,3,8.3,4.0,3.94,4.0,4.0,2,3,0.0,188.3,4310.344827586207,False,True,True,True
19.0,1.6534998984477938,4.25,80.2,1,59.3,4.6,1.4,1.89,1.94,3,1,-0.050000000000000044,119.3,13494.666666666666,False,True,True,True
22.3,-0.6487709389971793,4.21,87.5,2,27.2,6.2,3.53,3.35,3.35,1,3,0.0,147.2,4798.4644913627635,True,True,False,True
17.1,-0.6487709389971793,4.81,83.4,1,39.1,8.1,3.52,3.9,3.91,4,1,-0.010000000000000231,99.1,4302.925989672978,True,True,True,False
25.5,1.9791029719311886,5.06,67.9,3,26.2,6.2,1.77,1.64,1.69,4,1,-0.050000000000000044,206.2,12760.89108910891,True,True,True,False
18.3,-0.6487709389971793,6.32,89.0,2,41.3,7.0,2.09,2.26,2.32,4,2,-0.06000000000000005,161.3,3415.3005464480875,False,True,False,False
22.0,-0.6289856812932222,6.0,81.2,5,25.3,7.7,2.96,3.27,3.27,1,1,0.0,325.3,3627.714285714286,True,True,False,True
21.3,-0.6487709389971793,4.17,83.3,1,17.9,7.8,1.71,1.72,1.65,4,2,0.07000000000000006,77.9,4835.58994197292,False,True,True,False
21.8,-0.2139974334112396,5.74,81.5,0,30.1,6.6,2.5,2.29,2.26,2,3,0.03000000000000025,30.1,4993.768545994065,False,False,False,False
21.8,-0.6487709389971793,3.26,90.8,2,17.5,5.9,1.31,0.97,0.98,3,5,-0.010000000000000009,137.5,5868.544600938967,False,True,False,False
21.5,-0.5990064963966173,6.08,71.0,0,29.4,3.9,4.0,4.0,4.0,1,2,0.0,29.4,3671.045197740113,False,True,True,False
19.6,-0.594637670456911,3.27,75.7,2,5.0,6.5,1.24,1.25,1.31,4,1,-0.06000000000000005,125.0,6107.259953161593,False,True,False,False
19.7,-0.6225077669688303,3.99,77.1,1,31.1,4.2,2.46,2.51,2.51,1,1,0.0,91.1,5114.829659318637,False,True,False,True
21.2,0.7052638039710902,5.8,79.5,1,50.7,6.4,1.53,2.01,2.05,3,2,-0.040000000000000036,110.7,7641.764705882353,True,True,False,False
26.7,0.3146305052932172,5.35,82.4,2,46.0,4.7,2.26,2.25,2.14,4,1,0.10999999999999988,166.0,6958.2677165354335,True,True,False,True
21.9,-0.4084855123133353,4.027431865828092,83.9,3,9.5,5.515947888589398,0.88,1.32,1.34,4,5,-0.020000000000000018,189.5,5924.496004103275,False,True,False,True
21.6,-0.6110584300233931,3.7,79.5,2,62.4,8.2,3.31,3.18,3.18,1,1,0.0,182.4,5478.936170212765,False,True,False,False
22.6,0.7789814646548694,4.85,87.9,3,45.1,7.1,2.48,2.14,2.06,4,3,0.08000000000000007,225.1,9133.675213675215,True,True,False,False
17.8,-0.6487709389971793,4.35,80.6,3,22.5,6.2,1.62,2.27,2.31,2,2,-0.040000000000000036,202.5,4672.897196261682,True,True,True,False
24.1,0.872785681383275,2.25,75.2,2,16.8,4.5,0.61,0.89,0.79,4,1,0.09999999999999998,136.8,17015.384615384617,False,False,False,False
22.6,-0.6487709389971793,4.05,89.0,0,25.4,5.0,2.78,2.93,2.91,3,1,0.020000000000000018,25.4,4950.495049504951,True,True,True,True
23.5,3.6822922753451777,6.18,79.7,4,22.2,6.1,2.87,2.85,2.82,2,2,0.03000000000000025,262.2,15494.150417827299,False,False,False,False
23.8,-0.6487709389971793,2.86,80.0,5,5.0,5.9,1.81,2.11,2.1,3,1,0.009999999999999787,305.0,6476.683937823835,True,True,True,False
19.8,1.6098116390507313,3.81,88.0,4,27.2,8.1,2.85,2.64,2.68,3,3,-0.040000000000000036,267.2,14548.232848232847,True,True,True,True
19.7,-0.0581257585049383,2.97,74.1,0,12.7,5.1,1.23,1.26,1.22,4,1,0.040000000000000036,12.7,9259.949622166247,True,True,False,False
18.7,0.10713638135222589,3.19,77.8,2,39.9,6.7,2.42,2.33,2.33,1,1,0.0,159.9,9559.188544152747,True,True,False,False
22.0,-0.6487709389971793,4.75,76.9,2,30.3,6.9,3.36,3.43,3.48,3,1,-0.04999999999999982,150.3,4347.826086956522,False,True,False,False
25.5,-0.16142087296442986,3.25,82.4,0,11.6,3.7,2.63,3.08,3.06,3,2,0.020000000000000018,11.6,8165.882352941177,False,False,False,True
20.2,0.022421331234013797,3.61,81.9,3,46.1,9.2,1.26,1.04,1.07,4,1,-0.030000000000000027,226.1,8322.342733188721,False,True,False,True
17.9,0.17347223268960477,4.02,95.2,5,31.3,8.0,1.89,2.29,2.37,3,2,-0.08000000000000007,331.3,8241.83266932271,True,True,False,False
19.1,-0.6487709389971793,3.82,79.5,2,36.8,6.8,1.29,1.38,1.43,3,5,-0.050000000000000044,156.8,5186.721991701244,True,True,True,False
21.8,-0.5407052674770889,3.83,78.1,2,20.1,4.1,4.0,3.82,3.81,2,2,0.009999999999999787,140.1,5621.532091097309,False,True,False,False
19.4,-0.5341771367625854,4.8,80.2,1,27.0,6.7,3.56,3.81,3.86,3,3,-0.04999999999999982,87.0,4703.793103448276,True,True,False,True
21.2,0.33396381548617016,2.72,89.4,0,49.1,2.6,3.15,3.11,3.11,1,2,0.0,49.1,11981.182795698924,True,True,False,True
20.5,-0.2088251452297483,6.12,86.8,2,46.8,4.9,1.03,1.0,0.94,3,2,0.06000000000000005,166.8,4741.713483146067,False,False,False,True
22.5,-0.4084855123133353,4.027431865828092,65.5,2,27.7,5.515947888589398,1.7,1.96,1.94,3,2,0.020000000000000018,147.7,5924.496004103275,True,True,True,True
20.0,-0.6487709389971793,2.85,100.0,2,23.9,2.5,3.39,3.68,3.68,1,1,0.0,143.9,6493.506493506493,True,True,True,False
17.2,-0.05019156886731085,3.85,79.6,2,46.3,7.2,2.63,2.44,2.49,3,1,-0.050000000000000266,166.3,7612.371134020619,False,True,False,False
17.0,-0.6487709389971793,4.2,89.8,2,19.5,6.9,2.61,2.39,2.47,3,2,-0.08000000000000007,139.5,4807.692307692308,True,True,False,True
17.0,-0.6487709389971793,5.25,77.6,2,18.2,6.5,3.46,3.5,3.53,2,2,-0.029999999999999805,138.2,4000.0,True,True,False,True
22.8,-0.6487709389971793,4.28,77.0,1,58.5,5.4,1.85,2.18,2.16,3,1,0.020000000000000018,118.5,4734.848484848485,True,True,True,False
18.6,-0.552506119153307,6.25,84.4,1,55.9,7.7,2.77,3.38,3.35,4,1,0.029999999999999805,115.9,3712.689655172414,True,True,False,False
21.4,-0.6487709389971793,4.95,69.8,3,41.4,7.6,2.27,2.45,2.51,2,1,-0.05999999999999961,221.4,4201.680672268907,False,True,False,True
24.2,0.3369265825027526,5.4,78.6,2,20.8,4.6,4.0,3.98,3.93,2,2,0.04999999999999982,140.8,6973.28125,True,True,False,True
19.9,4.386326064709335,4.03,70.1,1,26.2,4.0,1.69,1.76,1.76,1,2,0.0,86.2,24904.17495029821,True,False,True,False
18.0,-0.6487709389971793,8.08,72.8,1,37.3,4.2,3.5,3.86,3.85,2,1,0.009999999999999787,97.3,2753.3039647577093,False,False,True,False
21.5,-0.6487709389971793,4.15,69.6,2,35.8,7.2,1.58,1.86,1.84,4,2,0.020000000000000018,155.8,4854.368932038835,False,True,False,False
18.4,-0.3954292508843281,3.17,73.0,2,26.0,2.5,3.4,2.71,2.69,4,3,0.020000000000000018,146.0,7205.035971223022,False,False,True,False
21.2,-0.6487709389971793,3.45,70.9,5,33.3,5.8,3.22,3.49,3.49,1,4,0.0,333.3,5617.9775280898875,False,True,True,True
22.3,-0.4953096508162332,1.38,76.9,4,10.2,5.1,1.5,0.85,0.73,4,1,0.12,250.2,11788.235294117647,True,True,False,True
21.8,-0.6487709389971793,2.75,89.2,3,6.0,5.5,3.65,3.65,3.65,4,1,0.0,186.0,6666.666666666667,False,True,False,False
23.1,0.48049524183172015,3.89,76.6,1,29.6,5.7,2.47,2.68,2.61,2,1,0.07000000000000028,89.6,9711.24744376278,True,True,False,False
21.8,0.10452512906642444,4.13,81.3,2,37.0,5.9,2.58,2.0,2.01,4,1,-0.009999999999999787,157.0,7797.465886939572,True,False,False,False
20.0,-0.6487709389971793,3.08,81.5,4,17.9,3.1,2.86,2.88,2.88,1,5,0.0,257.9,6127.450980392156,False,True,True,True
21.1,-0.33572196304167595,3.11,80.2,2,26.5,3.5,2.76,2.9,2.9,1,1,0.0,146.5,7599.513381995135,True,True,False,True
20.5,1.4778429658375354,3.32,90.5,2,31.1,6.1,3.01,2.95,2.93,3,2,0.020000000000000018,151.1,15590.046296296296,True,True,False,False
22.4,1.5774220674287711,2.25,84.7,2,39.0,3.2,1.26,0.98,1.03,2,3,-0.050000000000000044,159.0,21332.923076923078,True,True,True,False
18.4,-0.577965828939871,3.44,70.9,3,22.7,9.1,2.53,2.56,2.5,4,2,0.06000000000000005,202.7,5948.198198198199,False,True,False,False
20.7,-0.6487709389971793,4.76,87.1,2,51.2,4.0,3.52,3.94,3.93,4,1,0.009999999999999787,171.2,4340.277777777778,True,True,False,False
20.3,2.126186778567966,2.16,69.4,6,47.1,3.7,1.33,1.06,1.04,2,1,0.020000000000000018,407.1,25398.73417721519,True,True,True,False
23.9,-0.42887336669863113,4.34,84.3,1,26.2,6.2,2.27,1.7,1.74,3,4,-0.040000000000000036,86.2,5501.685393258427,False,True,True,False
17.2,-0.6487709389971793,5.74,88.7,1,6.1,8.1,1.36,1.52,1.56,3,5,-0.040000000000000036,66.1,3709.1988130563795,True,False,False,False
17.6,1.26316789811059,2.58,84.0,1,28.5,6.8,2.59,2.42,2.42,1,1,0.0,88.5,17618.435754189944,True,False,True,True
18.2,-0.6487709389971793,2.32,67.6,2,42.2,7.5,0.52,0.18,0.13,2,1,0.04999999999999999,162.2,7530.120481927711,True,False,True,True
26.1,-0.6487709389971793,5.96,70.7,3,48.8,4.0,2.38,1.77,1.77,1,1,0.0,228.8,3591.9540229885056,False,True,True,False
20.4,-0.09287550046214207,2.75,76.2,3,31.1,7.5,1.95,1.81,1.81,1,2,0.0,211.1,9618.666666666666,True,True,True,True
20.6,-0.6487709389971793,2.91,86.3,2,26.8,7.6,1.08,0.45,0.45,1,1,0.0,146.8,6393.86189258312,True,True,False,True
24.7,0.6425435327217441,6.15,64.9,1,13.0,6.5,4.0,4.0,4.0,1,2,0.0,73.0,7093.006993006993,False,True,False,True
18.2,-0.6487709389971793,3.74,71.5,1,15.2,5.5,0.0,0.0,0.0,4,1,0.0,75.2,5274.261603375528,False,True,False,False
20.9,-0.08609628779708065,5.3,92.7,0,32.6,7.3,2.63,2.73,2.78,3,2,-0.04999999999999982,32.6,5746.825396825397,True,True,True,False
21.5,-0.6487709389971793,5.85,72.1,3,41.6,7.1,0.0,0.0,0.0,3,1,0.0,221.6,3649.6350364963505,False,False,True,False
18.8,-0.6487709389971793,5.44,77.9,1,44.9,1.2,4.0,4.0,3.98,2,3,0.020000000000000018,104.9,3881.987577639751,False,True,True,False
24.5,-0.6487709389971793,3.86,83.2,3,49.3,3.2,3.15,3.19,3.15,3,1,0.040000000000000036,229.3,5144.0329218107,True,True,False,True
19.7,3.305468483947985,3.79,81.0,1,32.6,8.7,1.99,2.03,2.03,1,1,0.0,92.6,21658.455114822547,True,True,False,False
20.5,1.1949740403390834,3.32,80.8,1,28.8,7.0,1.46,1.46,1.52,3,3,-0.06000000000000005,88.8,14286.11111111111,False,False,True,False
20.3,-0.6487709389971793,3.68,84.5,0,40.3,6.3,3.98,3.79,3.79,1,2,0.0,40.3,5341.880341880342,True,True,True,True
21.4,-0.6487709389971793,1.55,81.6,3,34.2,2.8,3.89,4.0,4.0,4,3,0.0,214.2,9803.921568627451,True,True,False,False
21.6,-0.4084855123133353,4.027431865828092,95.7,1,6.3,5.515947888589398,2.95,2.72,2.72,1,1,0.0,66.3,5924.496004103275,False,True,False,True
17.6,-0.6487709389971793,4.87,86.6,1,21.1,5.7,2.08,1.47,1.47,3,3,0.0,81.1,4258.943781942078,False,True,False,False
19.6,-0.375995507911152,4.1,78.4,1,21.7,6.3,1.79,1.96,1.88,3,1,0.08000000000000007,81.7,5967.058823529413,False,True,True,True
18.4,1.0416131849383603,3.29,88.7,1,44.5,5.3,3.66,4.0,3.88,4,2,0.1200000000000001,104.5,13674.125874125873,False,True,True,True
21.7,0.08438835663168642,5.09,85.6,0,26.5,4.6,2.41,2.23,2.19,2,1,0.040000000000000036,26.5,6502.463054187192,True,True,True,False
23.2,1.367216258421755,2.36,78.7,3,22.4,1.7,3.38,3.4,3.4,1,2,0.0,202.4,19388.690476190477,True,True,False,True
27.8,-0.47185859663413177,5.06,80.7,2,24.5,5.6,2.9,3.3,3.32,2,2,-0.020000000000000018,144.5,4706.7656765676575,False,True,True,True
22.9,-0.30458780117250495,5.0,89.1,2,42.1,3.7,3.36,3.1,3.12,4,5,-0.020000000000000018,162.1,5309.0,True,True,False,False
20.7,0.27942881582500934,6.2,72.8,2,50.7,6.7,1.23,1.13,1.09,4,1,0.039999999999999813,170.7,6039.444444444444,False,True,False,False
19.6,-0.6487709389971793,4.56,72.8,4,37.8,7.8,1.67,1.94,1.9,4,1,0.040000000000000036,277.8,4496.402877697842,True,True,False,False
18.0,-0.3363245597230147,5.3,95.2,1,45.0,4.8,2.8,2.63,2.64,2,1,-0.010000000000000231,105.0,4955.873015873016,False,True,False,True
20.9,-0.6487709389971793,4.35,91.4,2,16.4,5.5,3.72,4.0,4.0,2,4,0.0,136.4,4672.897196261682,True,True,False,False
24.5,-0.5774134486486439,3.65,93.5,2,5.0,8.2,3.19,2.8,2.83,3,2,-0.03000000000000025,125.0,5681.935483870967,False,True,True,False
22.4,-0.4084855123133353,4.027431865828092,78.3,4,39.6,5.515947888589398,2.12,2.12,2.1,2,3,0.020000000000000018,279.6,5924.496004103275,False,True,False,True
20.1,3.488356576734309,3.16,88.7,2,38.1,5.8,3.02,3.48,3.55,2,5,-0.06999999999999984,158.1,25813.94230769231,False,True,False,True
19.3,-0.6487709389971793,2.0,100.0,4,25.3,6.6,0.53,0.75,0.74,3,5,0.010000000000000009,265.3,8333.333333333334,True,True,True,False
22.4,-0.6487709389971793,2.07,77.8,2,24.1,1.1,2.01,2.42,2.41,3,1,0.009999999999999787,144.1,8143.322475570033,False,True,True,False
21.3,2.713567893702955,2.87,67.7,2,26.4,7.1,0.0,0.28,0.31,4,3,-0.02999999999999997,146.4,23761.498708010335,False,True,False,True
21.4,0.2364435858895087,5.5,82.2,1,25.2,7.9,2.44,2.58,2.59,4,1,-0.009999999999999787,85.2,6558.153846153846,False,True,False,True
19.8,1.3648560880865115,1.45,77.4,1,49.2,8.2,1.41,1.25,1.28,4,1,-0.030000000000000027,109.2,26571.020408163262,False,True,False,False
17.7,0.4526753617099125,2.67,90.2,1,15.1,6.0,3.12,3.17,3.23,2,3,-0.06000000000000005,75.1,12788.555858310627,False,True,False,False
22.1,0.8279926614037579,2.74,78.8,0,32.7,4.8,3.18,3.21,3.22,2,1,-0.010000000000000231,32.7,14547.593582887699,False,True,True,True
19.1,1.0084201510746151,2.51,67.2,0,19.7,3.6,3.33,3.51,3.51,2,4,0.0,19.7,16524.501424501424,False,True,False,False
25.5,-0.27817397997382115,3.74,87.1,3,8.8,7.1,2.31,2.06,2.07,2,3,-0.009999999999999787,188.8,6831.223628691982,False,True,False,True
26.3,0.3035828994686726,4.49,75.8,3,42.3,3.1,3.22,3.02,3.02,1,2,0.0,222.3,8008.196721311475,False,True,False,True
23.4,-0.6487709389971793,4.37,76.8,1,22.3,4.1,1.58,1.42,1.43,2,1,-0.010000000000000009,82.3,4655.493482309124,False,True,False,False
22.2,-0.6487709389971793,6.27,91.0,0,47.5,4.8,3.64,3.48,3.47,2,1,0.009999999999999787,47.5,3438.78954607978,True,True,True,False
21.9,-0.6487709389971793,3.93,82.3,3,41.0,7.4,2.71,2.61,2.61,2,2,0.0,221.0,5070.993914807303,True,True,False,True
23.6,-0.05857770601594239,1.29,81.1,1,50.0,9.0,0.67,0.83,0.8,2,3,0.029999999999999916,110.0,16049.344978165938,True,True,True,True
23.5,-0.6487709389971793,3.3,74.9,4,38.6,7.0,2.4,2.84,2.84,1,3,0.0,278.6,5813.9534883720935,False,True,True,True
19.0,-0.17964942257492839,3.51,83.2,0,49.5,6.7,0.72,0.61,0.6,2,1,0.010000000000000009,49.5,7614.634146341464,True,False,False,True
19.2,-0.6487709389971793,4.35,87.6,2,7.8,7.4,0.0,0.0,0.0,1,2,0.0,127.8,4672.897196261682,False,True,True,False
22.1,0.2075189451852466,4.29,89.7,0,5.0,7.6,3.01,3.1,3.13,4,1,-0.029999999999999805,5.0,7949.3383742911155,False,True,True,True
20.7,-0.6361666250791762,5.48,84.5,0,37.9,5.6,1.8,2.28,2.28,1,3,0.0,37.9,3896.759259259259,False,False,True,False
20.3,-0.6487709389971793,3.6,80.1,2,24.2,4.9,3.26,3.49,3.49,1,1,0.0,144.2,5434.782608695653,False,True,False,True
20.8,-0.5558204009006704,4.07,68.4,3,24.5,8.4,0.74,0.76,0.81,4,3,-0.050000000000000044,204.5,5296.055226824457,False,True,False,False
17.2,2.296119042705506,3.16,70.1,4,26.8,4.5,0.99,1.3,1.37,3,3,-0.07000000000000006,266.8,20106.73076923077,True,True,True,False
17.4,-0.6487709389971793,3.14,88.4,2,35.6,6.0,2.31,2.24,2.21,4,2,0.03000000000000025,155.6,6038.647342995168,True,True,False,False
20.6,-0.6487709389971793,5.99,83.6,0,41.8,6.8,1.89,1.47,1.45,3,2,0.020000000000000018,41.8,3576.53791130186,True,True,True,False
21.3,0.7384568378348355,3.42,99.3,2,36.5,6.6,1.5,1.52,1.49,4,1,0.030000000000000027,156.5,11906.108597285069,False,False,False,False
22.1,-0.44353655261120845,3.93,68.1,0,13.6,6.4,1.5,1.28,1.36,2,1,-0.08000000000000007,13.6,5900.0,True,True,False,True
21.2,0.052149434180060954,2.56,83.4,0,55.5,3.6,2.14,1.95,1.95,1,1,0.0,55.5,10943.258426966291,True,True,False,False
23.5,0.49922595534333436,4.53,93.2,0,23.6,5.2,3.44,3.69,3.69,1,2,0.0,23.6,8654.792043399639,False,True,False,True
21.9,-0.6487709389971793,1.66,80.3,4,30.2,3.3,2.1,2.28,2.2,3,1,0.07999999999999963,270.2,9398.496240601504,False,True,True,True
17.8,0.665241341052172,4.96,85.2,2,8.5,5.7,3.22,3.41,3.45,2,1,-0.040000000000000036,128.5,8585.06711409396,False,False,False,False
17.6,0.940828889984447,3.68,82.4,3,22.9,2.8,4.0,4.0,3.98,4,1,0.020000000000000018,202.9,12105.769230769232,False,True,False,False
21.1,-0.6487709389971793,3.67,77.3,4,15.4,3.2,2.43,2.55,2.56,4,1,-0.010000000000000231,255.4,5353.319057815846,True,True,False,False
21.2,-0.6487709389971793,4.66,81.5,2,41.5,5.3,1.7,1.5,1.5,4,1,0.0,161.5,4416.961130742049,True,True,False,False
20.3,-0.17643557360778814,3.61,87.0,3,36.9,3.9,3.14,3.44,3.34,4,4,0.10000000000000009,216.9,7463.340563991324,False,True,False,True
17.1,-0.6487709389971793,2.77,86.2,2,25.4,3.4,4.0,4.0,3.98,3,2,0.020000000000000018,145.4,6631.29973474801,True,True,False,True
21.5,-0.6487709389971793,5.75,75.7,3,56.0,7.9,2.5,2.64,2.68,2,2,-0.040000000000000036,236.0,3703.703703703704,True,True,False,False
22.2,0.10402296516530879,6.15,73.6,2,13.0,5.3,2.1,2.53,2.6,3,1,-0.07000000000000028,133.0,5593.146853146853,True,True,False,True
23.1,-0.4084855123133353,4.027431865828092,75.3,0,44.5,5.515947888589398,1.99,1.68,1.72,2,4,-0.040000000000000036,44.5,5924.496004103275,False,True,True,False
20.9,-0.4084855123133353,4.027431865828092,87.5,1,10.4,5.515947888589398,2.42,2.49,2.46,4,1,0.03000000000000025,70.4,5924.496004103275,True,True,True,False
21.1,0.14193633969954123,4.32,68.3,0,48.7,6.4,2.57,2.34,2.27,4,5,0.06999999999999984,48.7,7659.022556390977,False,True,False,True
17.9,-0.5140905807179589,3.35,90.4,3,45.5,1.9,3.19,3.71,3.71,1,1,0.0,225.5,6363.6781609195405,False,True,False,False
20.9,-0.3172925478707312,3.21,66.0,4,15.2,7.0,2.82,3.33,3.33,1,2,0.0,255.2,7506.175771971497,True,True,False,True
19.0,1.1830727558826422,4.18,77.7,0,30.3,8.7,0.0,0.0,0.0,1,1,0.0,30.3,11868.53281853282,False,True,True,True
24.4,1.5270048117567587,6.59,74.7,2,20.9,2.6,2.83,2.57,2.65,3,2,-0.08000000000000007,140.9,9002.371541501976,False,True,True,False
24.3,-0.5256905668337307,1.34,73.7,3,41.8,5.8,2.17,1.8,1.8,1,5,0.0,221.8,11731.196581196582,True,True,False,False
21.7,0.0691225740377703,3.26,84.1,1,42.2,4.7,2.82,2.6,2.56,3,5,0.040000000000000036,102.2,9224.413145539907,False,True,False,False
23.3,-0.5452749589772414,7.4,80.1,3,31.5,2.0,3.44,3.4,3.37,4,3,0.029999999999999805,211.5,3221.547619047619,True,True,True,False
27.0,0.700894978031384,3.84,90.2,3,16.5,4.1,1.84,1.96,1.91,2,1,0.050000000000000044,196.5,10718.388429752067,False,True,False,False
20.5,-0.07791101620889536,2.65,85.3,4,17.6,2.2,3.65,3.38,3.36,3,1,0.020000000000000018,257.6,9963.835616438357,False,True,True,False
20.6,-0.6487709389971793,5.84,71.2,2,29.5,4.3,1.92,1.95,1.92,4,1,0.030000000000000027,149.5,3654.970760233918,True,True,False,False
22.0,0.8794142448780017,3.73,96.4,2,32.5,5.6,3.2,3.21,3.29,3,1,-0.08000000000000007,152.5,11719.23890063425,False,True,False,False
20.6,-0.6487709389971793,6.21,100.0,0,33.9,7.1,2.49,2.25,2.29,3,3,-0.040000000000000036,33.9,3467.4063800277395,False,True,False,False
20.0,-0.4084855123133353,4.027431865828092,80.6,0,18.6,5.515947888589398,0.67,1.15,1.16,2,3,-0.010000000000000009,18.6,5924.496004103275,False,True,False,False
23.9,-0.1851230090970891,6.06,86.8,4,45.7,2.6,3.5,3.35,3.29,2,2,0.06000000000000005,285.7,4848.866855524079,True,True,True,False
20.9,-0.6487709389971793,7.0,75.1,1,47.0,4.5,2.67,2.91,2.96,3,1,-0.04999999999999982,107.0,3125.0,False,False,False,False
19.2,-0.3485773589102369,4.6,77.4,2,16.7,6.1,0.0,0.0,0.0,3,5,0.0,136.7,5531.785714285715,True,True,True,True
21.8,-0.6487709389971793,3.56,71.9,1,21.7,4.7,1.28,1.26,1.25,4,1,0.010000000000000009,81.7,5482.456140350877,False,True,False,True
18.7,-0.4084855123133353,4.027431865828092,67.9,1,45.3,5.515947888589398,1.64,1.69,1.65,3,1,0.040000000000000036,105.3,5924.496004103275,True,True,True,True
21.0,-0.6487709389971793,4.5,75.2,4,43.0,3.8,4.0,3.42,3.42,1,2,0.0,283.0,4545.454545454545,True,True,True,False
21.0,-0.6487709389971793,3.12,73.8,3,51.0,5.5,0.0,0.0,0.18,3,2,-0.18,231.0,6067.961165048543,True,True,False,False
21.8,-0.23543983198887836,4.78,89.6,2,36.6,5.7,3.99,3.98,3.9,2,2,0.08000000000000007,156.6,5749.307958477509,False,True,False,False
19.7,-0.6487709389971793,5.47,79.4,2,25.2,7.4,3.14,2.78,2.74,2,1,0.03999999999999959,145.2,3863.987635239567,True,True,False,False
25.4,-0.3322570321239779,3.14,78.3,1,54.5,5.5,2.26,1.98,1.96,2,1,0.020000000000000018,114.5,7561.11111111111,False,False,True,True
23.3,0.4718580227325308,4.08,81.9,0,50.8,5.3,1.22,0.91,0.84,3,1,0.07000000000000006,50.8,9314.173228346457,True,True,False,False
22.0,-0.4961131130580182,5.14,97.9,2,35.5,7.7,1.51,1.35,1.35,1,2,0.0,155.5,4566.775244299674,True,True,False,False
20.7,1.316648353579408,4.06,98.1,5,34.6,2.6,0.78,0.83,0.8,4,1,0.029999999999999916,334.6,12675.691699604744,True,True,False,False
23.3,-0.6487709389971793,2.34,95.0,0,45.8,5.1,2.81,2.85,2.81,2,2,0.040000000000000036,45.8,7485.029940119761,True,True,False,True
26.5,-0.4075816172913271,4.72,71.9,5,35.4,6.1,1.86,1.73,1.8,2,3,-0.07000000000000006,335.4,5210.314685314685,True,True,True,False
23.9,-0.10316986043501314,2.75,84.0,3,42.9,7.2,0.99,0.4,0.4,1,1,0.0,222.9,9564.0,True,True,False,True
23.1,0.4916934968265994,4.08,81.2,0,12.6,6.5,1.73,1.9,1.92,4,1,-0.020000000000000018,12.6,9391.929133858268,True,True,True,False
21.0,-0.20500869958126927,5.14,75.3,2,38.2,4.1,3.0,3.2,3.25,4,3,-0.04999999999999982,158.2,5510.9120521172645,True,True,True,False
21.2,0.8564151382069043,1.29,75.7,1,21.0,8.0,1.23,1.46,1.51,4,1,-0.050000000000000044,81.0,24006.113537117904,False,True,True,True
22.2,-0.6487709389971793,5.27,80.4,1,28.4,5.8,3.98,3.87,3.91,2,2,-0.040000000000000036,88.4,3987.2408293460926,True,True,True,False
23.6,-0.6487709389971793,4.32,70.4,2,26.8,8.2,3.12,3.01,3.02,3,3,-0.010000000000000231,146.8,4699.248120300752,True,False,True,False
20.2,-0.6487709389971793,2.54,82.8,2,19.4,4.6,2.26,2.03,2.03,1,2,0.0,139.4,7062.146892655367,True,True,False,True
21.7,-0.6487709389971793,2.66,100.0,0,27.3,4.9,1.64,1.8,1.81,3,3,-0.010000000000000009,27.3,6830.601092896175,True,True,False,False
19.6,-0.3598760466853393,4.14,81.9,0,34.6,7.0,2.07,2.18,2.17,4,2,0.010000000000000231,34.6,5983.07392996109,True,True,False,False
24.9,-0.6487709389971793,2.99,89.3,2,33.1,8.3,0.01,0.0,0.01,2,1,-0.01,153.1,6265.664160401002,True,True,False,True
